stat_id,player_id,ninety_s,gls,sh,sot,sot_percent,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk,pk,pkatt,xg,npxg,npxg_per_sh,g_minus_xg,npg_minus_xg
,,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,1,0,0.0,0.34,0.0,0.0,0.0,23.4,0,0,0,0.0,0.0,0.01,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,1,0,0.0,1.02,0.0,0.0,0.0,16.4,0,0,0,0.2,0.2,0.21,-0.2,-0.2
,,4.0,1,1,1,100.0,0.25,0.25,1.0,1.0,11.9,0,0,0,0.0,0.0,0.04,1.0,1.0
,,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,1,0,0.0,7.5,0.0,0.0,0.0,13.4,0,0,0,0.0,0.0,0.01,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.4,0,1,1,100.0,0.7,0.7,0.0,0.0,27.8,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.6,0,1,0,0.0,0.61,0.0,0.0,0.0,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.3,0,2,1,50.0,1.53,0.76,0.0,0.0,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.0,0,1,0,0.0,0.33,0.0,0.0,0.0,29.7,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.9,0,4,1,25.0,2.06,0.51,0.0,0.0,13.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3
,,3.1,1,2,1,50.0,0.65,0.33,0.5,1.0,18.0,0,0,0,0.3,0.3,0.16,0.7,0.7
,,0.2,0,1,1,100.0,4.29,4.29,0.0,0.0,36.4,0,0,0,0.0,0.0,0.02,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.7,0,1,0,0.0,1.34,0.0,0.0,0.0,21.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,0.7,0,2,0,0.0,2.69,0.0,0.0,0.0,10.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,2.2,0,1,0,0.0,0.45,0.0,0.0,0.0,7.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
,,1.9,0,1,0,0.0,0.54,0.0,0.0,0.0,4.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
,,4.0,0,2,0,0.0,0.5,0.0,0.0,0.0,15.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,3.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,2,0,0.0,0.5,0.0,0.0,0.0,19.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
,,1.0,1,2,1,50.0,2.09,1.05,0.5,1.0,11.7,0,0,0,0.2,0.2,0.08,0.8,0.8
,,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,0,3,1,33.3,3.8,1.27,0.0,0.0,15.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
,,0.8,0,2,2,100.0,2.61,2.61,0.0,0.0,12.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3
,,2.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,6,2,33.3,1.5,0.5,0.0,0.0,20.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
,,0.5,1,1,1,100.0,2.2,2.2,1.0,1.0,18.4,0,0,0,0.1,0.1,0.05,0.9,0.9
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.3,0,6,3,50.0,2.62,1.31,0.0,0.0,22.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
,,1.7,0,1,1,100.0,0.59,0.59,0.0,0.0,6.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1
,,2.3,0,2,0,0.0,0.87,0.0,0.0,0.0,10.0,0,0,0,0.4,0.4,0.2,-0.4,-0.4
,,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,3,2,66.7,1.0,0.67,0.0,0.0,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,2.3,1,6,2,33.3,2.56,0.85,0.17,0.5,18.8,0,0,0,0.3,0.3,0.06,0.7,0.7
,,2.8,0,10,4,40.0,3.63,1.45,0.0,0.0,17.6,0,0,1,1.7,0.8,0.08,-1.7,-0.8
,,3.2,1,7,4,57.1,2.16,1.23,0.14,0.25,18.2,0,0,0,1.1,1.1,0.16,-0.1,-0.1
,,0.5,1,1,1,100.0,1.96,1.96,1.0,1.0,14.5,0,0,0,0.3,0.3,0.27,0.7,0.7
,,2.4,0,4,2,50.0,1.67,0.83,0.0,0.0,14.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
,,1.2,0,1,0,0.0,0.84,0.0,0.0,0.0,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0
,,0.2,0,1,0,0.0,4.09,0.0,0.0,0.0,6.6,0,0,0,0.5,0.5,0.51,-0.5,-0.5
,,0.4,0,1,1,100.0,2.31,2.31,0.0,0.0,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.4,0,1,0,0.0,0.69,0.0,0.0,0.0,26.3,0,0,0,0.0,0.0,0.01,0.0,0.0
,,4.0,1,6,1,16.7,1.5,0.25,0.17,1.0,13.5,0,0,0,0.4,0.4,0.07,0.6,0.6
,,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,1,1,100.0,10.0,10.0,0.0,0.0,14.6,0,0,0,0.0,0.0,0.01,0.0,0.0
,,2.8,1,9,3,33.3,3.16,1.05,0.11,0.33,18.7,0,0,0,0.6,0.6,0.06,0.4,0.4
,,1.8,2,3,2,66.7,1.67,1.11,0.67,1.0,9.9,0,0,0,1.7,1.7,0.57,0.3,0.3
,,2.0,1,2,1,50.0,0.99,0.5,0.5,1.0,9.3,0,0,0,0.2,0.2,0.08,0.8,0.8
,,2.5,1,4,2,50.0,1.63,0.81,0.25,0.5,10.7,0,0,0,0.9,0.9,0.21,0.1,0.1
,,3.7,0,2,0,0.0,0.53,0.0,0.0,0.0,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.2,0,3,0,0.0,0.95,0.0,0.0,0.0,13.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,2.8,0,4,1,25.0,1.41,0.35,0.0,0.0,15.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,6.9,0,0,0,0.0,0.0,0.03,0.0,0.0
,,0.2,0,2,1,50.0,8.57,4.29,0.0,0.0,16.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,4.0,0,4,0,0.0,1.0,0.0,0.0,0.0,7.1,0,0,0,0.4,0.4,0.1,-0.4,-0.4
,,2.7,0,4,2,50.0,1.48,0.74,0.0,0.0,14.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
,,1.0,0,1,0,0.0,0.99,0.0,0.0,0.0,12.0,0,0,0,0.0,0.0,0.05,0.0,0.0
,,1.5,0,2,0,0.0,1.32,0.0,0.0,0.0,25.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,1.4,0,2,1,50.0,1.44,0.72,0.0,0.0,24.9,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.7,0,2,1,50.0,3.0,1.5,0.0,0.0,17.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.9,0,2,0,0.0,1.03,0.0,0.0,0.0,24.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.8,0,7,4,57.1,3.89,2.22,0.0,0.0,13.3,0,0,0,1.4,1.4,0.21,-1.4,-1.4
,,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,25.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
,,0.2,0,1,0,0.0,6.0,0.0,0.0,0.0,6.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,1.1,2,2,2,100.0,1.87,1.87,1.0,1.0,6.4,0,0,0,0.9,0.9,0.46,1.1,1.1
,,3.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.9,0,1,0,0.0,1.14,0.0,0.0,0.0,27.3,0,0,0,0.0,0.0,0.04,0.0,0.0
,,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.7,0,1,0,0.0,0.27,0.0,0.0,0.0,29.7,0,0,0,0.0,0.0,0.02,0.0,0.0
,,3.3,0,1,0,0.0,0.3,0.0,0.0,0.0,9.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.5,0,3,1,33.3,2.06,0.69,0.0,0.0,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.3,1,8,2,25.0,2.44,0.61,0.13,0.5,24.7,1,0,0,0.3,0.3,0.04,0.7,0.7
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.5,0,1,0,0.0,2.14,0.0,0.0,0.0,26.5,0,0,0,0.0,0.0,0.05,0.0,0.0
,,3.8,1,10,4,40.0,2.65,1.06,0.1,0.25,21.8,1,0,0,0.6,0.6,0.06,0.4,0.4
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,2,1,50.0,0.5,0.25,0.0,0.0,14.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2
,,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.9,0,2,1,50.0,0.69,0.34,0.0,0.0,9.2,0,0,0,0.7,0.7,0.35,-0.7,-0.7
,,0.8,0,5,1,20.0,6.62,1.32,0.0,0.0,15.4,0,0,0,0.6,0.6,0.12,-0.6,-0.6
,,1.5,1,3,1,33.3,1.94,0.65,0.33,1.0,17.5,0,0,0,0.2,0.2,0.08,0.8,0.8
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.9,0,1,1,100.0,1.07,1.07,0.0,0.0,24.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,3,1,33.3,0.75,0.25,0.0,0.0,16.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,2.9,0,5,2,40.0,1.74,0.7,0.0,0.0,17.1,0,0,0,0.3,0.3,0.06,-0.3,-0.3
,,2.1,1,6,2,33.3,2.92,0.97,0.17,0.5,12.8,0,0,0,1.8,1.8,0.3,-0.8,-0.8
,,0.1,0,1,0,0.0,8.18,0.0,0.0,0.0,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0
,,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,0,2,1,50.0,0.67,0.33,0.0,0.0,7.0,0,0,0,0.2,0.2,0.11,-0.2,-0.2
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.4,0,1,0,0.0,2.73,0.0,0.0,0.0,8.7,0,0,0,0.1,0.1,0.11,-0.1,-0.1
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.8,1,3,2,66.7,1.09,0.73,0.33,0.5,10.3,0,0,0,0.2,0.2,0.07,0.8,0.8
,,3.3,0,1,0,0.0,0.3,0.0,0.0,0.0,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0
,,1.3,0,3,1,33.3,2.27,0.76,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.0,2,6,3,50.0,2.0,1.0,0.33,0.67,12.5,0,0,0,0.8,0.8,0.14,1.2,1.2
,,2.8,0,6,4,66.7,2.13,1.42,0.0,0.0,19.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
,,0.3,0,3,0,0.0,9.64,0.0,0.0,0.0,8.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3
,,3.9,1,7,2,28.6,1.79,0.51,0.0,0.0,31.1,2,1,1,1.0,0.2,0.03,0.0,-0.2
,,1.6,0,2,1,50.0,1.24,0.62,0.0,0.0,28.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,0.2,0,1,1,100.0,5.63,5.63,0.0,0.0,16.8,0,0,0,0.0,0.0,0.04,0.0,0.0
,,2.9,0,2,0,0.0,0.69,0.0,0.0,0.0,19.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
,,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.3,0,1,0,0.0,0.77,0.0,0.0,0.0,8.6,0,0,0,0.0,0.0,0.01,0.0,0.0
,,3.2,0,2,0,0.0,0.63,0.0,0.0,0.0,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.7,0,5,2,40.0,3.02,1.21,0.0,0.0,16.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
,,3.6,2,8,3,37.5,2.22,0.83,0.13,0.33,23.7,1,1,1,1.2,0.5,0.06,0.8,0.5
,,3.7,0,7,1,14.3,1.91,0.27,0.0,0.0,20.1,0,0,0,0.7,0.7,0.1,-0.7,-0.7
,,1.1,0,1,0,0.0,0.94,0.0,0.0,0.0,9.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
,,2.9,0,7,1,14.3,2.4,0.34,0.0,0.0,14.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4
,,3.0,1,2,1,50.0,0.67,0.33,0.5,1.0,5.9,0,0,0,0.3,0.3,0.15,0.7,0.7
,,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.9,0,14,7,50.0,3.58,1.79,0.0,0.0,15.2,0,0,0,1.8,1.8,0.13,-1.8,-1.8
,,1.6,0,3,1,33.3,1.86,0.62,0.0,0.0,19.0,0,0,0,0.6,0.6,0.21,-0.6,-0.6
,,3.8,0,3,1,33.3,0.79,0.26,0.0,0.0,11.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3
,,0.9,0,2,1,50.0,2.25,1.13,0.0,0.0,15.8,0,0,0,0.7,0.7,0.33,-0.7,-0.7
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.5,0,3,0,0.0,0.86,0.0,0.0,0.0,9.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,1.9,0,3,1,33.3,1.54,0.51,0.0,0.0,18.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
,,1.8,0,1,0,0.0,0.56,0.0,0.0,0.0,22.2,0,0,0,0.0,0.0,0.02,0.0,0.0
,,1.8,0,2,0,0.0,1.14,0.0,0.0,0.0,28.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
,,3.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,0,1,0,0.0,1.2,0.0,0.0,0.0,11.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1
,,2.9,0,3,0,0.0,1.05,0.0,0.0,0.0,17.1,0,0,0,0.6,0.6,0.21,-0.6,-0.6
,,3.6,0,1,0,0.0,0.28,0.0,0.0,0.0,9.8,0,0,0,0.1,0.1,0.08,-0.1,-0.1
,,1.9,1,6,2,33.3,3.2,1.07,0.17,0.5,19.4,0,0,0,0.5,0.5,0.08,0.5,0.5
,,3.3,2,6,1,16.7,1.81,0.3,0.0,0.0,24.6,0,2,2,2.3,0.7,0.12,-0.3,-0.7
,,2.6,0,4,1,25.0,1.51,0.38,0.0,0.0,23.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
,,3.2,1,4,3,75.0,1.26,0.95,0.25,0.33,17.3,0,0,0,0.3,0.3,0.09,0.7,0.7
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.0,1,1,0,0.0,0.33,0.0,0.0,0.0,44.6,0,1,1,0.8,0.0,0.02,0.2,0.0
,,0.5,0,3,0,0.0,6.0,0.0,0.0,0.0,17.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
,,2.3,1,5,2,40.0,2.13,0.85,0.0,0.0,14.1,0,1,1,2.4,1.7,0.33,-1.4,-1.7
,,2.4,0,1,0,0.0,0.42,0.0,0.0,0.0,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0
,,4.0,0,1,1,100.0,0.25,0.25,0.0,0.0,11.2,0,0,0,0.0,0.0,0.02,0.0,0.0
,,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.9,1,2,2,100.0,0.7,0.7,0.5,0.5,21.4,0,0,0,0.5,0.5,0.25,0.5,0.5
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,3.8,2,4,2,50.0,1.06,0.53,0.5,1.0,17.5,0,0,0,0.7,0.7,0.19,1.3,1.3
,,1.2,0,3,1,33.3,2.43,0.81,0.0,0.0,16.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
,,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,2.0,1,2,1,50.0,1.0,0.5,0.5,1.0,16.2,0,0,0,0.1,0.1,0.07,0.9,0.9
,,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
,,0.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
