Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
146,Rodrigo Gomes,POR,"FW,MF",Wolves,21,2003,1.3,0,2,0,0.0,1.54,0.0,0.0,0.0,20.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
147,Toti Gomes,POR,DF,Wolves,25,1999,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
148,Joe Gomez,ENG,DF,Liverpool,27,1997,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
149,Anthony Gordon,ENG,FW,Newcastle Utd,23,2001,5.6,2,6,2,33.3,1.06,0.35,0.17,0.5,18.1,0,1,1,1.9,1.1,0.18,0.1,-0.1
150,Ryan Gravenberch,NED,MF,Liverpool,22,2002,6.0,0,2,2,100.0,0.33,0.33,0.0,0.0,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
151,Archie Gray,ENG,"MF,DF",Tottenham,18,2006,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
152,Jack Grealish,ENG,FW,Manchester City,29,1995,3.0,0,6,1,16.7,2.02,0.34,0.0,0.0,15.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5
153,Jacob Greaves,ENG,DF,Ipswich Town,24,2000,6.0,0,4,2,50.0,0.67,0.33,0.0,0.0,10.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
154,Gonçalo Guedes,POR,"FW,MF",Wolves,27,1996,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
155,Marc Guéhi,ENG,DF,Crystal Palace,24,2000,6.0,1,1,1,100.0,0.17,0.17,1.0,1.0,3.6,0,0,0,0.2,0.2,0.18,0.8,0.8
156,Bruno Guimarães,BRA,MF,Newcastle Utd,26,1997,6.0,0,4,2,50.0,0.67,0.34,0.0,0.0,22.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2
157,Marc Guiu,ESP,FW,Chelsea,18,2006,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
158,İlkay Gündoğan,GER,MF,Manchester City,33,1990,3.2,0,6,1,16.7,1.87,0.31,0.0,0.0,20.7,1,0,0,0.4,0.4,0.07,-0.4,-0.4
159,Malo Gusto,FRA,DF,Chelsea,21,2003,3.8,0,1,0,0.0,0.26,0.0,0.0,0.0,29.8,0,0,0,0.0,0.0,0.03,0.0,0.0
160,Joško Gvardiol,CRO,DF,Manchester City,22,2002,5.5,1,7,4,57.1,1.28,0.73,0.14,0.25,14.0,0,0,0,0.3,0.3,0.04,0.7,0.7
161,Erling Haaland,NOR,FW,Manchester City,24,2000,6.0,10,30,20,66.7,5.01,3.34,0.3,0.45,12.9,0,1,1,6.2,5.4,0.18,3.8,3.6
162,Lewis Hall,ENG,DF,Newcastle Utd,20,2004,3.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
163,Ali Al Hamadi,IRQ,FW,Ipswich Town,22,2002,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
164,Marcus Harness,ENG,MF,Ipswich Town,28,1996,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
165,Jack Harrison,ENG,FW,Everton,27,1996,4.1,0,7,2,28.6,1.71,0.49,0.0,0.0,15.5,0,0,0,0.8,0.8,0.11,-0.8,-0.8
166,Taylor Harwood-Bellis,ENG,DF,Southampton,22,2002,3.6,0,1,1,100.0,0.28,0.28,0.0,0.0,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
167,Kai Havertz,GER,"FW,MF",Arsenal,25,1999,6.0,3,18,8,44.4,3.0,1.33,0.17,0.38,11.4,0,0,0,3.6,3.6,0.2,-0.6,-0.6
168,Jan Paul van Hecke,NED,DF,Brighton,24,2000,5.0,0,2,0,0.0,0.4,0.0,0.0,0.0,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
169,Hwang Hee-chan,KOR,"FW,MF",Wolves,28,1996,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
170,Dean Henderson,ENG,GK,Crystal Palace,27,1997,6.0,0,1,0,0.0,0.17,0.0,0.0,0.0,14.9,0,0,0,0.0,0.0,0.01,0.0,0.0
171,Mads Hermansen,DEN,GK,Leicester City,24,2000,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
172,Son Heung-min,KOR,FW,Tottenham,32,1992,5.0,2,7,4,57.1,1.4,0.8,0.29,0.5,18.6,0,0,0,1.4,1.4,0.2,0.6,0.6
173,Jack Hinshelwood,ENG,"DF,MF",Brighton,19,2005,5.7,1,4,2,50.0,0.7,0.35,0.25,0.5,17.6,0,0,0,0.3,0.3,0.08,0.7,0.7
174,George Hirst,ENG,FW,Ipswich Town,25,1999,0.6,0,2,1,50.0,3.53,1.76,0.0,0.0,8.0,0,0,0,0.5,0.5,0.25,-0.5,-0.5
175,Mason Holgate,ENG,"FW,DF",Everton,27,1996,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
176,Callum Hudson-Odoi,ENG,FW,Nott'ham Forest,23,2000,4.4,1,9,4,44.4,2.03,0.9,0.11,0.25,18.1,0,0,0,0.6,0.6,0.06,0.4,0.4
177,Will Hughes,ENG,MF,Crystal Palace,29,1995,2.3,0,1,1,100.0,0.44,0.44,0.0,0.0,14.4,0,0,0,0.0,0.0,0.03,0.0,0.0
178,Dean Huijsen,ESP,DF,Bournemouth,19,2005,2.2,0,1,0,0.0,0.46,0.0,0.0,0.0,11.6,0,0,0,0.0,0.0,0.04,0.0,0.0
179,Omari Hutchinson,ENG,"MF,FW",Ipswich Town,20,2003,5.9,0,8,4,50.0,1.35,0.68,0.0,0.0,21.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4
180,Rasmus Højlund,DEN,FW,Manchester Utd,21,2003,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
181,Igor,BRA,DF,Brighton,26,1998,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
182,Danny Ings,ENG,"FW,MF",West Ham,32,1992,0.3,1,2,2,100.0,5.81,5.81,0.5,0.5,9.8,0,0,0,0.5,0.5,0.25,0.5,0.5
183,Tim Iroegbunam,ENG,MF,Everton,21,2003,4.0,0,4,0,0.0,1.0,0.0,0.0,0.0,20.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
184,Andy Irving,SCO,MF,West Ham,24,2000,0.2,0,1,1,100.0,4.74,4.74,0.0,0.0,28.3,0,0,0,0.0,0.0,0.04,0.0,0.0
185,Alexander Isak,SWE,FW,Newcastle Utd,25,1999,4.5,1,11,2,18.2,2.44,0.44,0.09,0.5,13.8,0,0,0,1.5,1.5,0.14,-0.5,-0.5
186,Alex Iwobi,NGA,FW,Fulham,28,1996,5.7,1,9,5,55.6,1.59,0.88,0.11,0.2,14.8,0,0,0,0.7,0.7,0.08,0.3,0.3
187,Nicolas Jackson,SEN,FW,Chelsea,23,2001,4.9,4,18,9,50.0,3.67,1.83,0.22,0.44,11.7,0,0,0,4.7,4.7,0.26,-0.7,-0.7
188,Vitaly Janelt,GER,"MF,DF",Brentford,26,1998,5.2,0,2,0,0.0,0.38,0.0,0.0,0.0,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
189,Daniel Jebbison,ENG,FW,Bournemouth,21,2003,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
190,Mathias Jensen,DEN,MF,Brentford,28,1996,2.6,0,2,0,0.0,0.76,0.0,0.0,0.0,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
191,Gabriel Jesus,BRA,"FW,MF",Arsenal,27,1997,0.2,0,1,1,100.0,4.09,4.09,0.0,0.0,13.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1
192,Raúl Jiménez,MEX,FW,Fulham,33,1991,2.9,3,9,7,77.8,3.08,2.4,0.22,0.29,13.6,0,1,1,1.7,0.9,0.1,1.3,1.1
193,João Pedro,BRA,"MF,FW",Brighton,23,2001,3.1,2,6,3,50.0,1.92,0.96,0.33,0.67,17.9,0,0,0,0.8,0.8,0.14,1.2,1.2
194,Joelinton,BRA,MF,Newcastle Utd,28,1996,5.3,1,7,4,57.1,1.32,0.75,0.14,0.25,12.2,0,0,0,0.8,0.8,0.12,0.2,0.2
195,Ben Johnson,ENG,"DF,FW",Ipswich Town,24,2000,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
196,Brennan Johnson,WAL,FW,Tottenham,23,2001,4.7,2,18,6,33.3,3.83,1.28,0.11,0.33,13.1,0,0,0,2.3,2.3,0.13,-0.3,-0.3
197,Sam Johnstone,ENG,GK,Wolves,31,1993,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
198,Curtis Jones,ENG,MF,Liverpool,23,2001,0.7,0,2,1,50.0,2.81,1.41,0.0,0.0,16.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2
199,Jorginho,ITA,MF,Arsenal,32,1991,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
200,Diogo Jota,POR,FW,Liverpool,27,1996,4.1,1,11,2,18.2,2.65,0.48,0.09,0.5,12.2,0,0,0,1.9,1.9,0.17,-0.9,-0.9
201,James Justin,ENG,DF,Leicester City,26,1998,6.0,2,6,2,33.3,1.0,0.33,0.33,1.0,15.1,0,0,0,0.4,0.4,0.06,1.6,1.6
202,Ferdi Kadioglu,TUR,DF,Brighton,24,1999,1.0,0,1,0,0.0,0.97,0.0,0.0,0.0,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0
203,Daichi Kamada,JPN,MF,Crystal Palace,28,1996,4.0,0,4,1,25.0,0.99,0.25,0.0,0.0,20.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
204,Michael Keane,ENG,DF,Everton,31,1993,5.0,1,5,1,20.0,1.0,0.2,0.2,1.0,17.0,0,0,0,0.3,0.3,0.05,0.7,0.7
205,Caoimhín Kelleher,IRL,GK,Liverpool,25,1998,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
206,Lloyd Kelly,ENG,DF,Newcastle Utd,25,1998,2.3,0,1,0,0.0,0.44,0.0,0.0,0.0,5.9,0,0,0,0.2,0.2,0.19,-0.2,-0.2
207,Milos Kerkez,HUN,DF,Bournemouth,20,2003,4.7,0,4,0,0.0,0.85,0.0,0.0,0.0,27.1,0,0,0,0.1,0.0,0.01,-0.1,0.0
208,Bilal El Khannouss,MAR,MF,Leicester City,20,2004,0.9,0,1,0,0.0,1.14,0.0,0.0,0.0,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0
209,Max Kilman,ENG,DF,West Ham,27,1997,6.0,0,2,0,0.0,0.33,0.0,0.0,0.0,7.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3
210,Jakub Kiwior,POL,DF,Arsenal,24,2000,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
211,Justin Kluivert,NED,"MF,FW",Bournemouth,25,1999,3.4,0,7,3,42.9,2.05,0.88,0.0,0.0,14.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6
212,Ibrahima Konaté,FRA,DF,Liverpool,25,1999,5.3,1,5,2,40.0,0.94,0.38,0.2,0.5,9.7,0,0,0,0.4,0.4,0.08,0.6,0.6
213,Ezri Konsa,ENG,DF,Aston Villa,26,1997,6.0,1,2,1,50.0,0.33,0.17,0.5,1.0,4.3,0,0,0,0.3,0.3,0.14,0.7,0.7
214,Mateo Kovačić,CRO,MF,Manchester City,30,1994,4.8,1,8,1,12.5,1.66,0.21,0.13,1.0,22.7,0,0,0,0.4,0.4,0.05,0.6,0.6
215,Emil Krafth,SWE,DF,Newcastle Utd,30,1994,2.7,0,1,0,0.0,0.37,0.0,0.0,0.0,14.6,0,0,0,0.0,0.0,0.03,0.0,0.0
216,Mohammed Kudus,GHA,"FW,MF",West Ham,24,2000,5.5,0,15,3,20.0,2.74,0.55,0.0,0.0,15.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6
217,Dejan Kulusevski,SWE,"MF,FW",Tottenham,24,2000,4.9,1,11,3,27.3,2.26,0.62,0.09,0.33,15.6,0,0,0,1.1,1.1,0.1,-0.1,-0.1
218,Maxence Lacroix,FRA,DF,Crystal Palace,24,2000,3.0,0,2,0,0.0,0.67,0.0,0.0,0.0,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2
219,Adam Lallana,ENG,MF,Southampton,36,1988,1.1,0,2,0,0.0,1.89,0.0,0.0,0.0,16.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
220,Roméo Lavia,BEL,MF,Chelsea,20,2004,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
221,Mario Lemina,GAB,"MF,FW",Wolves,31,1993,6.0,1,6,3,50.0,1.0,0.5,0.17,0.33,19.9,0,0,0,0.8,0.8,0.13,0.2,0.2
222,Bernd Leno,GER,GK,Fulham,32,1992,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
223,Jefferson Lerma,COL,"MF,DF",Crystal Palace,29,1994,2.4,0,3,0,0.0,1.26,0.0,0.0,0.0,19.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
224,Rico Lewis,ENG,"MF,DF",Manchester City,19,2004,4.4,0,2,0,0.0,0.46,0.0,0.0,0.0,10.0,0,0,0,0.6,0.6,0.31,-0.6,-0.6
225,Keane Lewis-Potter,ENG,"DF,MF",Brentford,23,2001,4.1,0,5,4,80.0,1.22,0.98,0.0,0.0,22.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
226,Myles Lewis-Skelly,ENG,DF,Arsenal,18,2006,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
227,Matthijs de Ligt,NED,DF,Manchester Utd,25,1999,4.0,1,6,5,83.3,1.52,1.26,0.17,0.2,5.8,0,0,0,1.1,1.1,0.19,-0.1,-0.1
228,Jesper Lindstrøm,DEN,FW,Everton,24,2000,1.7,0,5,2,40.0,3.02,1.21,0.0,0.0,16.1,1,0,0,0.5,0.5,0.1,-0.5,-0.5
229,Valentino Livramento,ENG,DF,Newcastle Utd,21,2002,3.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
230,Sean Longstaff,ENG,MF,Newcastle Utd,26,1997,3.2,0,1,0,0.0,0.32,0.0,0.0,0.0,15.5,0,0,0,0.2,0.2,0.21,-0.2,-0.2
231,Saša Lukić,SRB,MF,Fulham,28,1996,5.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
232,Massimo Luongo,AUS,MF,Ipswich Town,32,1992,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
233,Ian Maatsen,NED,"DF,MF",Aston Villa,22,2002,1.3,0,1,0,0.0,0.76,0.0,0.0,0.0,59.0,0,0,0,0.0,0.0,0.01,0.0,0.0
234,Alexis Mac Allister,ARG,MF,Liverpool,25,1998,5.7,0,4,2,50.0,0.71,0.35,0.0,0.0,18.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
235,James Maddison,ENG,MF,Tottenham,27,1996,5.3,1,12,7,58.3,2.25,1.32,0.08,0.14,14.8,1,0,0,1.9,1.9,0.16,-0.9,-0.9
236,Noni Madueke,ENG,FW,Chelsea,22,2002,4.3,3,15,7,46.7,3.48,1.62,0.2,0.43,15.0,0,0,0,1.6,1.6,0.1,1.4,1.4
237,Gabriel Magalhães,BRA,DF,Arsenal,26,1997,6.0,2,8,4,50.0,1.33,0.67,0.25,0.5,5.8,0,0,0,1.2,1.2,0.15,0.8,0.8
238,Harry Maguire,ENG,DF,Manchester Utd,31,1993,2.2,0,1,0,0.0,0.46,0.0,0.0,0.0,10.3,0,0,0,0.0,0.0,0.04,0.0,0.0
239,Kobbie Mainoo,ENG,MF,Manchester Utd,19,2005,5.4,0,3,0,0.0,0.55,0.0,0.0,0.0,24.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
240,Orel Mangala,BEL,MF,Everton,26,1998,2.2,0,1,0,0.0,0.45,0.0,0.0,0.0,17.1,0,0,0,0.1,0.1,0.09,-0.1,-0.1
241,Gabriel Martinelli,BRA,"MF,FW",Arsenal,23,2001,4.5,1,7,3,42.9,1.54,0.66,0.14,0.33,13.3,0,0,0,0.7,0.7,0.09,0.3,0.3
242,Emiliano Martínez,ARG,GK,Aston Villa,32,1992,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
243,Lisandro Martínez,ARG,DF,Manchester Utd,26,1998,5.8,0,6,2,33.3,1.03,0.34,0.0,0.0,17.2,0,0,0,0.8,0.8,0.13,-0.8,-0.8
244,Pape Matar Sarr,SEN,MF,Tottenham,22,2002,2.3,0,7,3,42.9,3.09,1.32,0.0,0.0,22.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6
245,Jean-Philippe Mateta,FRA,FW,Crystal Palace,27,1997,4.8,2,6,1,16.7,1.26,0.21,0.17,1.0,14.9,0,1,1,1.7,0.9,0.16,0.3,0.1
246,Stephy Mavididi,ENG,FW,Leicester City,26,1998,3.4,2,6,2,33.3,1.78,0.59,0.33,1.0,11.8,0,0,0,0.7,0.7,0.12,1.3,1.3
247,Konstantinos Mavropanos,GRE,DF,West Ham,26,1997,5.5,0,6,1,16.7,1.09,0.18,0.0,0.0,20.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
248,Noussair Mazraoui,MAR,DF,Manchester Utd,26,1997,5.7,0,4,2,50.0,0.7,0.35,0.0,0.0,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
249,Bryan Mbeumo,CMR,FW,Brentford,25,1999,6.0,5,14,8,57.1,2.34,1.34,0.36,0.63,15.5,1,0,0,2.0,2.0,0.14,3.0,3.0
250,James Mcatee,ENG,FW,Manchester City,21,2002,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
251,Kasey McAteer,IRL,"DF,FW",Leicester City,22,2001,0.1,0,1,0,0.0,7.5,0.0,0.0,0.0,11.9,0,0,0,0.0,0.0,0.02,0.0,0.0
252,Alex McCarthy,ENG,GK,Southampton,34,1989,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
253,John McGinn,SCO,"FW,MF",Aston Villa,29,1994,3.9,0,5,0,0.0,1.29,0.0,0.0,0.0,17.3,0,0,0,0.5,0.5,0.1,-0.5,-0.5
254,Dwight McNeil,ENG,"MF,FW",Everton,24,1999,5.9,3,11,5,45.5,1.86,0.85,0.27,0.6,19.5,0,0,0,0.5,0.5,0.05,2.5,2.5
255,Scott McTominay,SCO,MF,Manchester Utd,27,1996,0.2,0,1,0,0.0,4.74,0.0,0.0,0.0,10.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
256,Ben Mee,ENG,DF,Brentford,35,1989,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
257,Nikola Milenković,SRB,DF,Nott'ham Forest,26,1997,5.0,0,4,0,0.0,0.8,0.0,0.0,0.0,5.8,0,0,0,1.1,1.1,0.28,-1.1,-1.1
258,James Milner,ENG,MF,Brighton,38,1986,1.9,0,2,0,0.0,1.07,0.0,0.0,0.0,16.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2
259,Yankuba Minteh,GAM,"FW,MF",Brighton,20,2004,3.6,0,5,1,20.0,1.41,0.28,0.0,0.0,13.3,0,0,0,0.5,0.5,0.11,-0.5,-0.5
260,Tyrick Mitchell,ENG,"DF,MF",Crystal Palace,25,1999,6.0,0,3,1,33.3,0.5,0.17,0.0,0.0,12.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
261,Kaoru Mitoma,JPN,"FW,MF",Brighton,27,1997,5.9,1,10,5,50.0,1.69,0.85,0.1,0.2,12.4,0,0,0,1.7,1.7,0.18,-0.7,-0.7
262,Mikey Moore,ENG,FW,Tottenham,17,2007,0.2,0,1,0,0.0,5.0,0.0,0.0,0.0,23.4,0,0,0,0.0,0.0,0.04,0.0,0.0
263,Morato,BRA,DF,Nott'ham Forest,23,2001,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
264,Álex Moreno,ESP,DF,Nott'ham Forest,31,1993,2.3,0,1,0,0.0,0.43,0.0,0.0,0.0,24.9,0,0,0,0.0,0.0,0.05,0.0,0.0
265,Sam Morsy,EGY,MF,Ipswich Town,33,1991,5.9,1,4,1,25.0,0.68,0.17,0.25,1.0,24.8,0,0,0,0.2,0.2,0.04,0.8,0.8
266,Yerson Mosquera,COL,DF,Wolves,23,2001,4.9,0,2,0,0.0,0.41,0.0,0.0,0.0,12.4,0,0,0,0.3,0.3,0.17,-0.3,-0.3
267,Mason Mount,ENG,"MF,FW",Manchester Utd,25,1999,1.6,0,2,2,100.0,1.24,1.24,0.0,0.0,13.1,0,0,0,0.4,0.4,0.19,-0.4,-0.4
268,Mykhailo Mudryk,UKR,FW,Chelsea,23,2001,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
269,Rodrigo Muniz,BRA,FW,Fulham,23,2001,3.1,0,13,5,38.5,4.22,1.62,0.0,0.0,12.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2
270,Daniel Muñoz,COL,"DF,MF",Crystal Palace,28,1996,5.9,0,4,1,25.0,0.68,0.17,0.0,0.0,12.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3
271,Arijanet Muric,KVX,GK,Ipswich Town,25,1998,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
272,Murillo,BRA,DF,Nott'ham Forest,22,2002,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
273,Jacob Murphy,ENG,FW,Newcastle Utd,29,1995,3.8,0,4,2,50.0,1.06,0.53,0.0,0.0,19.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
274,Vitaliy Mykolenko,UKR,DF,Everton,25,1999,4.3,0,1,0,0.0,0.23,0.0,0.0,0.0,32.3,0,0,0,0.0,0.0,0.02,0.0,0.0
275,Iliman Ndiaye,SEN,FW,Everton,24,2000,4.4,1,6,3,50.0,1.37,0.69,0.17,0.33,13.7,0,0,0,0.5,0.5,0.09,0.5,0.5
276,Wilfred Ndidi,NGA,MF,Leicester City,27,1996,5.8,0,6,3,50.0,1.03,0.52,0.0,0.0,15.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
277,Kosta Nedeljković,SRB,DF,Aston Villa,18,2005,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
278,Reiss Nelson,ENG,FW,Arsenal,24,1999,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
279,Reiss Nelson,ENG,"FW,MF",Fulham,24,1999,0.7,1,4,2,50.0,5.63,2.81,0.25,0.5,16.4,0,0,0,0.4,0.4,0.1,0.6,0.6
280,Neto,BRA,GK,Bournemouth,35,1989,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
281,Pedro Neto,POR,FW,Chelsea,24,2000,2.7,0,2,0,0.0,0.74,0.0,0.0,0.0,15.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
282,Eddie Nketiah,ENG,"MF,FW",Crystal Palace,25,1999,2.5,0,10,2,20.0,3.96,0.79,0.0,0.0,15.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6
283,Christopher Nkunku,FRA,FW,Chelsea,26,1997,1.3,1,3,2,66.7,2.23,1.49,0.33,0.5,9.7,0,0,0,1.0,1.0,0.35,0.0,0.0
284,Matheus Nunes,POR,"FW,MF",Manchester City,26,1998,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
285,Darwin Núñez,URU,FW,Liverpool,25,1999,1.5,1,4,2,50.0,2.65,1.32,0.25,0.5,16.6,0,0,0,0.5,0.5,0.11,0.5,0.5
286,Ethan Nwaneri,ENG,"MF,FW",Arsenal,17,2007,0.1,0,1,1,100.0,8.18,8.18,0.0,0.0,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0
287,Christian Nørgaard,DEN,MF,Brentford,30,1994,4.0,0,4,0,0.0,1.0,0.0,0.0,0.0,15.6,0,0,0,0.5,0.5,0.12,-0.5,-0.5
288,Jake O'Brien,IRL,DF,Everton,23,2001,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
289,Dara O'Shea,IRL,DF,Ipswich Town,25,1999,3.0,0,4,1,25.0,1.33,0.33,0.0,0.0,10.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
290,Wilson Odobert,FRA,FW,Tottenham,19,2004,1.8,0,6,0,0.0,3.33,0.0,0.0,0.0,16.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4
291,Chiedozie Ogbene,IRL,FW,Ipswich Town,27,1997,2.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
292,Caleb Okoli,ITA,DF,Leicester City,23,2001,4.0,0,3,1,33.3,0.75,0.25,0.0,0.0,16.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1
293,Amadou Onana,BEL,MF,Aston Villa,23,2001,4.7,2,6,2,33.3,1.28,0.43,0.33,1.0,12.8,0,0,0,1.1,1.1,0.18,0.9,0.9
294,André Onana,CMR,GK,Manchester Utd,28,1996,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
295,Frank Onyeka,NGA,MF,Brentford,26,1998,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
296,William Osula,DEN,FW,Newcastle Utd,21,2003,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
297,Dango Ouattara,BFA,"FW,DF",Bournemouth,22,2002,1.7,0,2,0,0.0,1.15,0.0,0.0,0.0,4.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3
