stat_id,player_id,ninety_s,sca,sca_per_90,passlive_sca,passdead_sca,to_sca,sh_sca,fld_sca,def_sca,gca,gca_per_90,passlive_gca,passdead_gca,to_gca,sh_gca,fld_gca,def_gca
,,1.2,4,3.4,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
,,1.2,9,7.64,5,3,0,0,1,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,1.4,9,6.38,6,3,0,0,0,0,0,0.0,0,0,0,0,0,0
,,2.9,2,0.69,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.2,2,9.0,2,0,0,0,0,0,1,4.5,1,0,0,0,0,0
,,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,3,1.0,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
,,2.4,4,1.67,4,0,0,0,0,0,2,0.83,2,0,0,0,0,0
,,2.8,7,2.47,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
,,3.0,2,0.67,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,6,2.0,4,0,1,1,0,0,2,0.67,2,0,0,0,0,0
,,0.3,2,6.0,2,0,0,0,0,0,1,3.0,1,0,0,0,0,0
,,2.6,3,1.17,2,0,1,0,0,0,1,0.39,1,0,0,0,0,0
,,0.5,3,6.14,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,25,8.33,23,0,1,1,0,0,2,0.67,1,0,0,1,0,0
,,2.0,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,13,4.33,6,4,0,3,0,0,1,0.33,0,0,0,1,0,0
,,1.3,8,6.15,7,0,1,0,0,0,2,1.54,1,0,1,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,0.3,1,3.75,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
,,3.0,19,6.33,19,0,0,0,0,0,1,0.33,1,0,0,0,0,0
,,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,4,1.33,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
,,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
